date,year,quarter,month,jk_pc1_hf,jk_SP500_hf,jk_MP_pm,jk_CBI_pm,jk_MP_median,jk_CBI_median,ident_bp_u1,ident_bp_u2,ident_bp_u3,ident_bp_u4,ident_bp_event_count,ident_s_u1,ident_s_u2,ident_s_u3,ident_s_u4,ident_s_event_count,mps_STMT,mps_PC,mps_ME,mps_event_count,mps_minutes_MIN,mps_minutes_event_count,bs_m_MPS,bs_m_MPS_ORTH_x,bs_m_NFP_SURP,bs_m_NFP_12M,bs_m_SP500_3M,bs_m_SLOPE_3M,bs_m_BCOM_3M,bs_m_TR_SKEW,bs_fomc_Unscheduled,bs_fomc_FF1,bs_fomc_FF2,bs_fomc_ED1,bs_fomc_ED2,bs_fomc_ED3,bs_fomc_ED4,bs_fomc_SP500,bs_fomc_SP500 emini,bs_fomc_TNOTE02,bs_fomc_TNOTE05,bs_fomc_TNOTE10,bs_fomc_TBOND,bs_fomc_MPS,bs_fomc_MPS_ORTH,bs_fomc_NFP_SURP,bs_fomc_NFP_12M,bs_fomc_SP500_3M,bs_fomc_SLOPE_3M,bs_fomc_BCOM_3M,bs_fomc_TR_SKEW,bs_fomc_event_count,usmpd_me_MP1,usmpd_me_MP2,usmpd_me_FF1,usmpd_me_FF2,usmpd_me_OIS1Y,usmpd_me_OIS2Y,usmpd_me_UST2Y,usmpd_me_UST5Y,usmpd_me_UST10Y,usmpd_me_SP500,usmpd_me_SPFUT,usmpd_me_DXY,usmpd_me_SEP,usmpd_me_Unscheduled,usmpd_me_PC,usmpd_me_event_count,bs_m_MPS_ORTH_y,rr_resid_romer,rr_resid_full,uk_Target,uk_Path,uk_QE,uk_event_count
1989-10-01,1989,4,10,,,,,,,,,,,,,,,,,,,,,,,0.05451389012453434,0.04473386564557112,0.042,0.02198034214465494,0.10931206650062109,0.32,0.00956686302108345,0.07621882608695653,2.0,,,0.04,0.005,0.035,0.0249999999999915,0.9922450446711475,,,-0.0017350941039997892,4.937953641934861e-05,0.010967046881514021,0.05451378344108512,0.038034853477278974,-90.0,6.68435222655841,0.15139699581834612,-0.14052393474085445,0.03255432726623208,0.19211904545454545,3.0,,,,,,,,,,,,,,,,,,,,,,,
1989-11-01,1989,4,11,,,,,,,,,,,,,,,,,,,,,,,0.025208202712862372,0.03306062289049972,0.078,0.020489466604633577,-0.03343843973565619,0.04999999999999999,0.04610025762294612,-0.13948395652173917,3.0,,,0.009999999999999998,0.009999999999999998,-0.015000000000000006,-0.05000000000001139,0.08304923345727754,,,-0.018667021929136163,-0.002466614847920476,0.008948325078504455,0.02520791599914947,0.010411295430184663,312.0,8.195786641853433,-0.12359500148346303,0.22546176196125733,0.1755583160245866,-0.5599517272727272,4.0,,,,,,,,,,,,,,,,,,,,,,,
1989-12-01,1989,4,12,,,,,,,,,,,,,,,,,,,,,,,-0.02031962726982107,-0.026843641673514253,0.045,0.019827086915602976,-0.012391516527968882,-0.32,0.0346404515180998,0.04662652173913043,0.0,,,-0.04,-0.03,-0.02,-0.02,0.172575005079612,,,-0.0036488470098016007,0.0021811867349964,0.006044603673929084,-0.0203198527697526,-0.0286586753405414,45.0,1.982708691560298,-0.01239151652796888,-0.1006056570221765,0.0346404515180998,0.04763590909090909,1.0,,,,,,,,,,,,,,,,,,,,,,,
1990-01-01,1990,1,1,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.051599845952999934,0.046910108998417854,0.22246889770030975,,,,
1990-02-01,1990,1,2,-0.00032914,-0.1519,-0.0,-0.00032914,0.00888593,-0.00921507,,,,,,,,,,,,,,,,,0.01989641655607227,0.024395722888224853,0.1025,0.018747949163095967,-0.011528792958783285,0.51,0.02513827783247713,0.12818973913043477,0.0,,,0.015,0.015,0.015,-0.005,-0.311,,,0.013221913382272589,0.01151067745110626,0.02327794304716688,0.01989639356789762,0.01089662556454846,102.5,1.874794916309597,-0.01152879295878328,0.2713227327211469,0.02513827783247713,0.1225282727272727,1.0,,,,,,,,,,,,,,,,,,,,,,,
1990-03-01,1990,1,3,-0.02755799,-0.17591,-0.0,-0.02755799,-0.00329793,-0.02426006,,,,,,,,,,,,,,,,,-0.01592754382511846,-0.005299315212192497,0.1495,0.01849180465917577,-0.009558853455987837,0.42,0.00029714916952627846,0.0379485652173913,0.0,,,-0.025,-0.02,-0.02,-0.030000000000001137,-0.15954,,,-0.011419267428870245,-0.009273420106182564,-0.006711012712755833,-0.01592771614153128,-0.02596569596878664,149.5,1.849180465917755,-0.009558853455987837,0.08169491817946062,0.0002971491695262785,0.03537268181818182,1.0,,,,,,,,,,,,,,,,,,,,,,,
1990-04-01,1990,2,4,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1990-05-01,1990,2,5,-0.01231886,0.05109,-0.01231886,-0.0,-0.00920347,-0.00311539,,,,,,,,,,,,,,,,,-0.008308413293434772,-0.005215171066629801,-0.306,0.017290807945474995,0.06008494021547239,0.22999999999999998,0.01884461382823588,0.03512208695652174,0.0,,,-0.01,-0.025,-0.02,-0.01,0.21893,,,-0.011452011794920575,-0.0093811527014652,-0.01199232943076302,-0.008308540542225176,0.01371810040119391,-306.0,1.7290807945475,0.06008494021547239,0.1776991973494906,0.01884461382823588,0.04041622727272728,1.0,,,,,,,,,,,,,,,,,,,,,,,
1990-06-01,1990,2,6,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
1990-07-01,1990,3,7,-0.07169805,0.03229,-0.07169805,0.0,-0.03777293,-0.03392512,,,,,,,,,,,,,,,,,-0.008637711757657904,-0.011280841179280486,-0.0685,0.016798324179941204,0.05777924570921655,-0.10000000000000003,-0.026966922882916577,0.15102443478260869,1.0,,,-0.04,-0.030000000000000002,-0.004999999999999999,-0.025,-0.08013300000000001,,,-0.005660427694099172,-0.004605150581793292,0.008289592723074063,-0.008638015313280963,-0.0031276140675407897,-128.5,3.4443112304268553,0.12591441969978057,0.45947119862771724,-0.028771170802554206,0.3100513636363636,2.0,,,,,,,,,,,,,,,,,,,,,,,
